,Unnamed: 0,AGEE,nombreEstado,AGEM,nombreMunicipio,CLG,nombreLocalidad,AGEB,manzana,CP,poblacionTotal,numeroKinder,numeroPrimaria,numeroSecundaria,numeroEduBasica,escolaridad,economicamenteActiva,solteros,casados,divorciados,totalHogares,poblacionHogares,totalViviendas,poblacionViviendas,promedioOcupacionVivienda,viviendasPisoNotierra,dosDorm,tresCuartos,serviciosDisponibles,internetPosesion,computadoraPosesion,automovilPosesion,celularPosesion,AGEB.1,AGEE.1,clase
197,294,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,11,,69,6.0,11.0,3.0,21.0,9.58,20.0,20.0,22.0,6.0,17.0,66.0,20,0.0,3.88,17.0,15.0,17.0,17.0,4.0,10.0,11.0,11.0,038A,1,0
198,295,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,12,,77,4.0,8.0,8.0,16.0,8.54,31.0,25.0,25.0,9.0,18.0,74.0,25,0.0,4.109999999999999,18.0,16.0,18.0,18.0,3.0,4.0,6.0,12.0,038A,1,0
199,296,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,13,,94,4.0,7.0,4.0,18.0,9.34,41.0,31.0,39.0,10.0,22.0,94.0,29,0.0,4.2700000000000005,22.0,16.0,21.0,22.0,4.0,8.0,12.0,15.0,038A,1,0
200,298,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,15,,236,5.0,24.0,13.0,49.0,9.85,105.0,95.0,84.0,21.0,63.0,236.0,76,0.0,3.75,63.0,57.0,63.0,62.0,22.0,28.0,41.0,51.0,038A,1,1
201,299,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,16,,111,7.0,10.0,7.0,29.0,7.25,37.0,33.0,46.0,7.0,28.0,108.0,31,0.0,3.86,28.0,22.0,26.0,28.0,3.0,6.0,11.0,17.0,038A,1,0
202,300,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,17,,112,3.0,12.0,11.0,30.0,10.68,45.0,38.0,45.0,7.0,30.0,109.0,34,0.0,3.63,30.0,26.0,30.0,30.0,16.0,20.0,24.0,21.0,038A,1,2
203,301,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,18,,189,6.0,24.0,4.0,44.0,7.619999999999999,62.0,48.0,68.0,24.0,49.0,180.0,58,0.0,3.67,49.0,42.0,46.0,49.0,7.0,13.0,25.0,38.0,038A,1,1
204,302,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,19,,75,4.0,4.0,5.0,17.0,12.79,27.0,27.0,30.0,3.0,21.0,72.0,28,0.0,3.43,21.0,18.0,19.0,21.0,10.0,14.0,16.0,18.0,038A,1,0
205,303,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,20,,50,0.0,3.0,3.0,10.0,9.85,20.0,12.0,20.0,5.0,9.0,44.0,11,0.0,4.89,9.0,9.0,9.0,9.0,6.0,7.0,7.0,8.0,038A,1,3
206,304,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,21,,226,10.0,17.0,6.0,36.0,8.69,102.0,84.0,85.0,27.0,65.0,226.0,70,0.0,3.48,65.0,49.0,62.0,65.0,16.0,21.0,34.0,39.0,038A,1,1
207,305,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,22,,104,3.0,5.0,8.0,12.0,8.99,47.0,46.0,28.0,17.0,33.0,101.0,41,0.0,3.06,33.0,25.0,31.0,33.0,7.0,9.0,14.0,24.0,038A,1,2
208,306,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,23,,142,9.0,25.0,6.0,44.0,8.870000000000003,59.0,33.0,57.0,14.0,37.0,142.0,37,0.0,3.84,36.0,29.0,35.0,35.0,6.0,13.0,19.0,24.0,038A,1,2
209,307,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,24,,221,10.0,27.0,14.0,61.0,8.31,87.0,69.0,76.0,29.0,51.0,221.0,56,0.0,4.33,51.0,36.0,47.0,51.0,9.0,13.0,21.0,32.0,038A,1,1
210,308,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,25,,158,11.0,20.0,4.0,42.0,8.77,66.0,41.0,62.0,14.0,36.0,155.0,38,0.0,4.31,36.0,31.0,36.0,36.0,6.0,11.0,18.0,25.0,038A,1,2
211,309,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,26,,101,5.0,12.0,10.0,29.0,8.39,35.0,41.0,30.0,8.0,20.0,98.0,24,0.0,4.9,20.0,18.0,18.0,20.0,6.0,9.0,12.0,12.0,038A,1,0
212,310,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,27,,75,5.0,6.0,3.0,18.0,7.96,37.0,26.0,24.0,10.0,19.0,75.0,19,0.0,3.95,18.0,14.0,19.0,19.0,3.0,6.0,10.0,13.0,038A,1,0
213,311,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,28,,54,7.0,6.0,3.0,18.0,7.9700000000000015,17.0,19.0,11.0,6.0,11.0,51.0,12,0.0,4.64,10.0,9.0,11.0,11.0,0.0,14.0,4.0,8.0,038A,1,3
214,312,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,29,,88,3.0,15.0,8.0,23.0,8.46,37.0,32.0,28.0,6.0,16.0,88.0,20,0.0,5.5,14.0,13.0,15.0,16.0,3.0,3.0,9.0,10.0,038A,1,3
215,313,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,30,,119,5.0,13.0,6.0,27.0,10.51,51.0,38.0,45.0,10.0,26.0,116.0,31,0.0,4.46,26.0,23.0,26.0,26.0,14.0,15.0,20.0,22.0,038A,1,2
216,314,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,31,,105,5.0,12.0,7.0,27.0,8.129999999999999,36.0,36.0,37.0,9.0,27.0,102.0,37,0.0,3.78,27.0,22.0,26.0,27.0,4.0,9.0,12.0,19.0,038A,1,0
217,315,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,32,,192,7.0,22.0,11.0,50.0,7.5,70.0,65.0,65.0,23.0,48.0,192.0,59,0.0,4.0,48.0,38.0,46.0,48.0,10.0,13.0,21.0,24.0,038A,1,1
218,316,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,1,20315.0,73,6.0,14.0,0.0,5.0,13.27,39.0,31.0,34.0,3.0,20.0,73.0,22,0.0,3.65,20.0,18.0,20.0,20.0,12.0,14.0,17.0,17.0,0407,1,0
219,319,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,4,20315.0,80,5.0,13.0,4.0,28.0,15.0,32.0,13.0,31.0,3.0,20.0,71.0,28,0.0,3.55,20.0,19.0,20.0,20.0,17.0,19.0,20.0,20.0,0407,1,0
220,321,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,6,20315.0,71,6.0,4.0,8.0,10.0,12.13,33.0,18.0,39.0,6.0,24.0,71.0,29,0.0,2.96,24.0,20.0,21.0,24.0,15.0,16.0,21.0,22.0,0407,1,0
221,323,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,10,20315.0,69,4.0,4.0,5.0,16.0,12.04,29.0,30.0,19.0,6.0,17.0,66.0,19,0.0,3.88,15.0,16.0,16.0,17.0,12.0,14.0,16.0,14.0,0407,1,0
222,325,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,12,20315.0,60,3.0,4.0,8.0,11.0,12.88,30.0,23.0,17.0,8.0,18.0,57.0,21,0.0,3.17,18.0,16.0,18.0,18.0,9.0,13.0,12.0,16.0,0407,1,0
223,327,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0407,15,20315.0,18,0.0,14.0,0.0,3.0,12.47,9.0,8.0,6.0,5.0,6.0,18.0,7,0.0,3.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,0407,1,3
224,329,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,2,20320.0,95,5.0,6.0,3.0,21.0,8.7,35.0,31.0,41.0,5.0,24.0,95.0,29,0.0,3.96,24.0,16.0,18.0,24.0,4.0,4.0,7.0,17.0,0411,1,0
225,330,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,3,20320.0,104,6.0,14.0,6.0,31.0,7.92,46.0,32.0,38.0,9.0,24.0,104.0,28,0.0,4.33,23.0,22.0,23.0,23.0,4.0,6.0,9.0,19.0,0411,1,0
226,331,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,4,20320.0,64,4.0,7.0,3.0,15.0,7.45,30.0,18.0,30.0,4.0,19.0,64.0,20,0.0,3.37,19.0,11.0,11.0,18.0,15.0,4.0,7.0,10.0,0411,1,3
227,332,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,9,20320.0,31,0.0,4.0,8.0,7.0,6.33,13.0,7.0,15.0,3.0,9.0,31.0,10,0.0,3.44,9.0,8.0,9.0,9.0,0.0,14.0,5.0,6.0,0411,1,3
228,333,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,10,20320.0,100,4.0,8.0,10.0,24.0,8.51,40.0,39.0,38.0,9.0,24.0,100.0,29,0.0,4.17,24.0,18.0,24.0,24.0,6.0,11.0,13.0,19.0,0411,1,0
229,334,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,13,20320.0,53,3.0,4.0,4.0,12.0,8.78,29.0,19.0,20.0,6.0,14.0,53.0,21,0.0,3.79,14.0,10.0,13.0,14.0,3.0,7.0,7.0,10.0,0411,1,3
230,336,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,16,20320.0,320,22.0,36.0,15.0,93.0,7.64,142.0,89.0,127.0,26.0,85.0,320.0,89,0.0,3.76,81.0,50.0,70.0,83.0,9.0,14.0,32.0,60.0,0411,1,4
231,337,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0411,17,20320.0,58,4.0,9.0,8.0,17.0,6.54,25.0,10.0,27.0,5.0,15.0,58.0,17,0.0,3.87,15.0,12.0,14.0,15.0,15.0,3.0,9.0,11.0,0411,1,3
232,339,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,1,,141,13.0,21.0,8.0,49.0,8.01,51.0,30.0,60.0,10.0,33.0,141.0,33,0.0,4.2700000000000005,31.0,25.0,26.0,33.0,3.0,9.0,17.0,25.0,0426,1,0
233,340,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,2,,114,10.0,18.0,4.0,43.0,7.75,36.0,23.0,37.0,15.0,32.0,114.0,44,0.0,3.56,31.0,15.0,26.0,32.0,15.0,3.0,13.0,24.0,0426,1,2
234,341,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,3,,140,9.0,18.0,7.0,40.0,9.17,63.0,45.0,51.0,11.0,31.0,140.0,37,0.0,4.52,31.0,22.0,29.0,31.0,10.0,12.0,18.0,24.0,0426,1,2
235,342,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,4,,141,8.0,28.0,8.0,49.0,7.42,42.0,32.0,53.0,15.0,29.0,141.0,32,0.0,4.859999999999999,29.0,22.0,28.0,29.0,15.0,11.0,13.0,19.0,0426,1,2
236,343,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,5,,60,0.0,8.0,4.0,15.0,9.18,29.0,23.0,14.0,12.0,13.0,60.0,13,0.0,4.619999999999999,13.0,10.0,12.0,13.0,3.0,5.0,7.0,7.0,0426,1,3
237,344,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,6,,61,4.0,6.0,8.0,14.0,7.23,31.0,19.0,22.0,7.0,16.0,61.0,18,0.0,3.81,16.0,10.0,14.0,15.0,4.0,4.0,4.0,11.0,0426,1,3
238,345,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,7,,118,4.0,9.0,7.0,31.0,7.26,55.0,41.0,40.0,13.0,32.0,118.0,38,0.0,3.69,31.0,24.0,22.0,32.0,5.0,6.0,9.0,21.0,0426,1,0
239,346,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,8,,145,14.0,14.0,5.0,43.0,7.01,61.0,44.0,46.0,17.0,35.0,145.0,38,0.0,4.14,34.0,19.0,25.0,35.0,15.0,4.0,11.0,22.0,0426,1,0
240,347,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,9,,144,3.0,20.0,15.0,43.0,8.67,61.0,47.0,60.0,9.0,34.0,144.0,45,0.0,4.24,34.0,23.0,30.0,34.0,8.0,12.0,14.0,27.0,0426,1,2
241,348,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,10,,160,12.0,16.0,7.0,42.0,7.74,59.0,47.0,67.0,11.0,31.0,160.0,37,0.0,5.159999999999998,31.0,24.0,28.0,31.0,4.0,7.0,14.0,21.0,0426,1,2
242,350,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,12,,119,7.0,15.0,4.0,30.0,9.37,61.0,34.0,50.0,9.0,26.0,119.0,31,0.0,4.58,26.0,23.0,24.0,26.0,4.0,7.0,12.0,18.0,0426,1,0
243,352,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,14,,42,0.0,9.0,3.0,12.0,6.9300000000000015,22.0,13.0,16.0,4.0,10.0,42.0,11,0.0,4.2,10.0,8.0,9.0,10.0,15.0,3.0,4.0,6.0,0426,1,3
244,353,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,16,,174,11.0,22.0,13.0,58.0,7.95,66.0,50.0,61.0,18.0,43.0,174.0,43,0.0,4.05,43.0,29.0,33.0,43.0,3.0,9.0,10.0,31.0,0426,1,2
245,354,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,17,,171,9.0,21.0,10.0,49.0,8.47,77.0,49.0,69.0,14.0,43.0,171.0,43,0.0,3.98,43.0,32.0,32.0,43.0,6.0,9.0,20.0,29.0,0426,1,2
246,355,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,18,,66,4.0,3.0,5.0,18.0,8.53,26.0,19.0,28.0,6.0,21.0,66.0,24,0.0,3.14,21.0,13.0,17.0,21.0,5.0,7.0,8.0,14.0,0426,1,0
247,356,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,19,,149,6.0,18.0,8.0,44.0,7.29,61.0,35.0,63.0,15.0,30.0,149.0,32,0.0,4.9700000000000015,28.0,27.0,28.0,30.0,6.0,6.0,14.0,18.0,0426,1,2
248,357,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,20,,75,6.0,7.0,7.0,22.0,9.21,34.0,26.0,27.0,7.0,19.0,75.0,22,0.0,3.95,19.0,17.0,19.0,19.0,5.0,7.0,8.0,12.0,0426,1,0
249,361,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,26,,124,4.0,14.0,10.0,33.0,7.6099999999999985,52.0,47.0,41.0,11.0,37.0,124.0,43,0.0,3.35,37.0,21.0,29.0,37.0,15.0,3.0,9.0,21.0,0426,1,2
250,362,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0426,29,,60,0.0,7.0,3.0,14.0,8.129999999999999,30.0,26.0,19.0,4.0,14.0,60.0,17,0.0,4.29,14.0,13.0,12.0,14.0,3.0,14.0,5.0,12.0,0426,1,3
251,363,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,1,,81,6.0,7.0,3.0,17.0,7.35,40.0,30.0,26.0,11.0,19.0,81.0,21,0.0,4.26,19.0,15.0,18.0,19.0,4.0,6.0,6.0,14.0,0430,1,0
252,364,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,2,,148,6.0,19.0,11.0,37.0,9.58,68.0,59.0,44.0,19.0,38.0,148.0,41,0.0,3.89,38.0,26.0,36.0,37.0,14.0,18.0,18.0,29.0,0430,1,2
253,365,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,3,,139,11.0,12.0,8.0,32.0,7.4,61.0,30.0,68.0,10.0,41.0,139.0,47,0.0,3.39,41.0,23.0,29.0,41.0,4.0,7.0,12.0,26.0,0430,1,2
254,366,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,4,,127,3.0,14.0,9.0,33.0,7.9,57.0,42.0,48.0,13.0,31.0,127.0,41,0.0,4.1,31.0,23.0,29.0,31.0,6.0,9.0,13.0,23.0,0430,1,2
255,368,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,6,,142,8.0,22.0,7.0,44.0,8.09,64.0,41.0,53.0,11.0,31.0,142.0,31,0.0,4.58,31.0,19.0,29.0,31.0,5.0,9.0,15.0,25.0,0430,1,2
256,369,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,7,,68,4.0,12.0,8.0,19.0,7.74,27.0,18.0,18.0,13.0,17.0,68.0,21,0.0,4.0,17.0,15.0,15.0,17.0,3.0,5.0,8.0,10.0,0430,1,3
257,370,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,8,,76,8.0,10.0,8.0,20.0,9.14,28.0,19.0,32.0,6.0,22.0,76.0,22,0.0,3.45,22.0,21.0,22.0,22.0,3.0,5.0,13.0,18.0,0430,1,0
258,372,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,10,,105,7.0,10.0,4.0,24.0,8.56,59.0,32.0,45.0,8.0,31.0,105.0,33,0.0,3.39,30.0,22.0,27.0,31.0,7.0,9.0,13.0,22.0,0430,1,2
259,373,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,11,,87,5.0,4.0,4.0,17.0,9.64,44.0,33.0,34.0,7.0,24.0,87.0,31,0.0,3.63,24.0,18.0,21.0,24.0,6.0,9.0,15.0,18.0,0430,1,0
260,374,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,12,,115,7.0,21.0,8.0,35.0,8.97,48.0,22.0,49.0,11.0,29.0,115.0,35,0.0,3.97,29.0,23.0,27.0,29.0,4.0,7.0,18.0,21.0,0430,1,2
261,375,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,13,,77,6.0,6.0,5.0,13.0,8.41,39.0,32.0,27.0,8.0,27.0,77.0,32,0.0,2.85,27.0,15.0,23.0,27.0,5.0,9.0,5.0,15.0,0430,1,0
262,376,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,14,,108,6.0,7.0,7.0,17.0,8.77,52.0,41.0,44.0,12.0,30.0,108.0,35,0.0,3.6,30.0,21.0,28.0,30.0,8.0,10.0,16.0,20.0,0430,1,2
263,378,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,16,,92,4.0,14.0,7.0,29.0,7.8199999999999985,38.0,27.0,38.0,5.0,24.0,92.0,25,0.0,3.83,24.0,19.0,22.0,24.0,4.0,6.0,15.0,18.0,0430,1,0
264,379,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,17,,103,4.0,13.0,6.0,26.0,7.34,49.0,34.0,33.0,13.0,23.0,100.0,31,0.0,4.35,23.0,19.0,23.0,23.0,4.0,9.0,13.0,18.0,0430,1,0
265,380,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,18,,119,9.0,13.0,5.0,33.0,7.26,51.0,38.0,36.0,17.0,29.0,119.0,32,0.0,4.1,29.0,21.0,25.0,29.0,3.0,6.0,15.0,20.0,0430,1,0
266,382,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,21,,102,6.0,15.0,6.0,33.0,8.32,39.0,24.0,40.0,11.0,27.0,102.0,35,0.0,3.78,27.0,16.0,23.0,27.0,5.0,9.0,13.0,21.0,0430,1,0
267,383,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,22,,63,4.0,8.0,8.0,15.0,6.98,29.0,23.0,19.0,8.0,15.0,63.0,22,0.0,4.2,15.0,11.0,14.0,15.0,0.0,0.0,6.0,8.0,0430,1,3
268,384,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0430,24,,67,5.0,10.0,5.0,24.0,9.26,23.0,21.0,16.0,10.0,20.0,67.0,23,0.0,3.35,20.0,11.0,16.0,20.0,15.0,7.0,11.0,11.0,0430,1,0
269,386,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,2,,102,4.0,13.0,10.0,30.0,7.34,43.0,38.0,35.0,9.0,23.0,102.0,28,0.0,4.4300000000000015,23.0,17.0,22.0,23.0,6.0,10.0,12.0,16.0,0445,1,0
270,389,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,5,,63,7.0,3.0,8.0,18.0,8.47,29.0,21.0,31.0,5.0,17.0,63.0,19,0.0,3.71,16.0,13.0,17.0,17.0,3.0,5.0,5.0,15.0,0445,1,0
271,390,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,6,,97,4.0,6.0,7.0,21.0,8.29,33.0,37.0,23.0,17.0,23.0,91.0,28,0.0,3.96,23.0,19.0,22.0,23.0,6.0,8.0,8.0,14.0,0445,1,0
272,391,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,7,,64,3.0,8.0,0.0,14.0,6.6,21.0,16.0,26.0,8.0,18.0,64.0,21,0.0,3.56,18.0,11.0,17.0,18.0,4.0,5.0,9.0,9.0,0445,1,0
273,392,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,8,,110,3.0,18.0,4.0,29.0,6.98,38.0,30.0,43.0,12.0,26.0,110.0,27,0.0,4.23,26.0,16.0,22.0,26.0,15.0,6.0,10.0,15.0,0445,1,0
274,393,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,9,,109,4.0,5.0,4.0,16.0,8.54,52.0,52.0,38.0,7.0,28.0,109.0,28,0.0,3.89,28.0,23.0,27.0,28.0,8.0,11.0,14.0,18.0,0445,1,2
275,395,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,11,,135,11.0,17.0,3.0,40.0,7.6,55.0,31.0,56.0,9.0,28.0,135.0,36,0.0,4.819999999999999,28.0,21.0,26.0,28.0,15.0,5.0,10.0,18.0,0445,1,2
276,396,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,12,,129,7.0,15.0,3.0,31.0,7.49,56.0,42.0,42.0,17.0,35.0,129.0,43,0.0,3.69,34.0,17.0,26.0,34.0,5.0,6.0,10.0,22.0,0445,1,0
277,397,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,13,,131,13.0,14.0,7.0,45.0,8.19,45.0,34.0,50.0,9.0,35.0,131.0,35,0.0,3.74,35.0,24.0,31.0,33.0,3.0,6.0,12.0,23.0,0445,1,2
278,398,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,14,,81,6.0,12.0,4.0,18.0,7.21,32.0,26.0,30.0,11.0,24.0,81.0,30,0.0,3.38,24.0,18.0,22.0,23.0,5.0,6.0,10.0,15.0,0445,1,0
279,399,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,15,,126,8.0,13.0,4.0,30.0,7.98,56.0,41.0,50.0,9.0,33.0,126.0,35,0.0,3.82,33.0,24.0,29.0,33.0,6.0,10.0,13.0,21.0,0445,1,2
280,400,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,16,,63,3.0,9.0,8.0,21.0,6.6,27.0,17.0,28.0,5.0,17.0,63.0,19,0.0,3.71,17.0,11.0,13.0,17.0,0.0,0.0,6.0,9.0,0445,1,3
281,401,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,17,,72,0.0,6.0,4.0,13.0,8.93,29.0,29.0,21.0,13.0,24.0,72.0,29,0.0,3.0,24.0,18.0,24.0,23.0,3.0,7.0,11.0,11.0,0445,1,0
282,402,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,18,,125,4.0,6.0,6.0,22.0,8.360000000000001,59.0,51.0,45.0,13.0,30.0,125.0,31,0.0,4.17,29.0,24.0,28.0,30.0,4.0,6.0,10.0,15.0,0445,1,2
283,403,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,19,,47,3.0,8.0,7.0,22.0,7.84,14.0,11.0,13.0,7.0,10.0,47.0,14,0.0,4.7,10.0,6.0,10.0,9.0,15.0,3.0,5.0,8.0,0445,1,3
284,404,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,20,,98,6.0,11.0,4.0,24.0,6.91,41.0,37.0,32.0,9.0,20.0,98.0,21,0.0,4.9,19.0,17.0,18.0,19.0,15.0,4.0,6.0,11.0,0445,1,0
285,405,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,21,,32,6.0,5.0,3.0,12.0,10.05,12.0,10.0,10.0,3.0,9.0,32.0,10,0.0,3.56,9.0,7.0,9.0,9.0,3.0,4.0,6.0,7.0,0445,1,3
286,407,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,24,,119,6.0,17.0,7.0,36.0,7.58,45.0,28.0,53.0,9.0,27.0,119.0,29,0.0,4.41,27.0,23.0,26.0,27.0,3.0,7.0,17.0,19.0,0445,1,0
287,408,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0445,25,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0445,1,3
288,410,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,2,,95,9.0,9.0,4.0,27.0,7.68,38.0,31.0,35.0,6.0,17.0,95.0,22,0.0,5.59,17.0,12.0,11.0,17.0,5.0,7.0,10.0,16.0,045A,1,3
289,411,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,3,,296,12.0,31.0,18.0,76.0,7.79,145.0,98.0,98.0,41.0,73.0,296.0,86,0.0,4.05,72.0,52.0,60.0,73.0,6.0,16.0,27.0,44.0,045A,1,1
290,412,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,4,,222,11.0,25.0,7.0,59.0,8.06,95.0,55.0,91.0,24.0,59.0,222.0,74,0.0,3.76,59.0,45.0,54.0,59.0,10.0,13.0,24.0,37.0,045A,1,1
291,413,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,5,,245,14.0,18.0,14.0,55.0,8.32,98.0,92.0,84.0,28.0,75.0,245.0,90,0.0,3.27,74.0,57.0,66.0,73.0,18.0,22.0,26.0,46.0,045A,1,4
292,414,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,6,,50,3.0,4.0,3.0,12.0,9.17,22.0,15.0,19.0,7.0,13.0,50.0,15,0.0,3.85,13.0,10.0,11.0,13.0,3.0,7.0,10.0,11.0,045A,1,3
293,416,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,8,,63,0.0,5.0,4.0,9.0,7.3,27.0,28.0,18.0,12.0,22.0,63.0,26,0.0,2.86,22.0,17.0,18.0,22.0,15.0,3.0,6.0,9.0,045A,1,0
294,417,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,9,,88,6.0,6.0,13.0,27.0,7.48,36.0,41.0,25.0,8.0,19.0,88.0,22,0.0,4.63,19.0,17.0,18.0,18.0,4.0,5.0,10.0,9.0,045A,1,0
295,418,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,10,,77,5.0,7.0,3.0,17.0,7.83,36.0,33.0,24.0,5.0,20.0,77.0,20,0.0,3.85,20.0,16.0,18.0,20.0,5.0,5.0,10.0,10.0,045A,1,0
296,420,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,045A,12,,293,12.0,27.0,12.0,67.0,7.649999999999999,129.0,102.0,106.0,29.0,62.0,293.0,67,0.0,4.73,62.0,49.0,51.0,62.0,9.0,13.0,21.0,37.0,045A,1,1
